method_name,commit,committer,date,file_name,status,start_line,end_line
SPEC::Jop::can reverse,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate right,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,85,87
SPEC::Jop::can rotate right an even number of times,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,89,91
SPEC::Jop::can rotate right an odd number of times,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,93,95
SPEC::Jop::can rotate left,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,97,99
SPEC::Jop::can rotate left an even number of times,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,101,103
SPEC::Jop::can rotate left an odd number of times,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,105,107
SPEC::Jop::can double,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,109,111
SPEC::Jop::can halve,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,113,115
SPEC::Jop::can do a running sum,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,117,119
SPEC::Jop::can do a head operation,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,121,123
SPEC::Jop::can do tail operation,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,125,127
SPEC::Jop::handles empty case on head,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,137,139
SPEC::Jop::can do a sign operation,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,added,137,139
Jop::eval_on,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,lib/jop.rb,changed,42,91
SPEC::Jop::does identity,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate right,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,85,87
SPEC::Jop::can rotate right an even number of times,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,89,91
SPEC::Jop::can rotate right an odd number of times,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,93,95
SPEC::Jop::can rotate left,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,97,99
SPEC::Jop::can rotate left an even number of times,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,101,103
SPEC::Jop::can rotate left an odd number of times,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,105,107
SPEC::Jop::can double,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,109,111
SPEC::Jop::can halve,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,113,115
SPEC::Jop::can do a running sum,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,117,119
SPEC::Jop::can do a head operation,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,121,123
SPEC::Jop::can do tail operation,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,125,127
SPEC::Jop::can do a behead operation,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,129,131
SPEC::Jop::can do a curtail operation,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,133,135
SPEC::Jop::handles empty case on head,c10546fd87e9db8a8be035468f2d644cf1a768be,Michael Feathers,2013-09-17 05:19:15 +0200,spec/jop_spec.rb,changed,141,143
SPEC::Jop::sums,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,9,11
SPEC::Jop::multiplies,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,13,15
SPEC::Jop::sorts ascending,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,17,19
SPEC::Jop::sort descending,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,21,23
SPEC::Jop::reverses,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,25,27
SPEC::Jop::takes two elements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,29,31
SPEC::Jop::takes one element,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,33,35
SPEC::Jop::takes three elements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,37,39
SPEC::Jop::takes negative elements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,41,43
SPEC::Jop::drops two elements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,45,47
SPEC::Jop::drops negative elements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,49,51
SPEC::Jop::grades up,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,53,55
SPEC::Jop::grades down,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,57,59
SPEC::Jop::decrements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,61,63
SPEC::Jop::increments,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,65,67
SPEC::Jop::sizes arrays,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,69,71
SPEC::Jop::calcultes the reciprocal,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,73,75
SPEC::Jop::calculates the reciprocal with zeros,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,77,79
SPEC::Jop::does complements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,81,83
SPEC::Jop::rotates right,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,85,87
SPEC::Jop::rotates right an even number of times,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,89,91
SPEC::Jop::rotates right an odd number of times,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,93,95
SPEC::Jop::rotates left,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,97,99
SPEC::Jop::rotates left an even number of times,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,101,103
SPEC::Jop::rotates left an odd number of times,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,105,107
SPEC::Jop::doubles,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,109,111
SPEC::Jop::halves,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,113,115
SPEC::Jop::does running sums,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,117,119
SPEC::Jop::heads,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,121,123
SPEC::Jop::tails,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,125,127
SPEC::Jop::beheads,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,129,131
SPEC::Jop::curtails,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,133,135
SPEC::Jop::signs,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,added,137,139
SPEC::Jop::does identity,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::handles empty case on head,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,changed,141,143
SPEC::Jop::can add,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,9,11
SPEC::Jop::can multiply,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,13,15
SPEC::Jop::can sort ascending,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,17,19
SPEC::Jop::can sort descending,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,21,23
SPEC::Jop::can reverse,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,25,27
SPEC::Jop::can take two elements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,29,31
SPEC::Jop::can take one element,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,33,35
SPEC::Jop::can take an arbitrary number of elements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,37,39
SPEC::Jop::can take negative elements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,41,43
SPEC::Jop::can drop two elements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,45,47
SPEC::Jop::can drop negative elements,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,49,51
SPEC::Jop::can grade up,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,53,55
SPEC::Jop::can grade down,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,57,59
SPEC::Jop::can decrement,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,61,63
SPEC::Jop::can increment,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,65,67
SPEC::Jop::can size arrays,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,69,71
SPEC::Jop::can do reciprocal,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,73,75
SPEC::Jop::can do reciprocal with zeros,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,77,79
SPEC::Jop::can do complement,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,81,83
SPEC::Jop::can rotate right,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,85,87
SPEC::Jop::can rotate right an even number of times,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,89,91
SPEC::Jop::can rotate right an odd number of times,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,93,95
SPEC::Jop::can rotate left,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,97,99
SPEC::Jop::can rotate left an even number of times,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,101,103
SPEC::Jop::can rotate left an odd number of times,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,105,107
SPEC::Jop::can double,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,109,111
SPEC::Jop::can halve,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,113,115
SPEC::Jop::can do a running sum,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,117,119
SPEC::Jop::can do a head operation,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,121,123
SPEC::Jop::can do tail operation,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,125,127
SPEC::Jop::can do a behead operation,3b5c666b5db0c5eb7073c134633d15743c57bc16,Michael Feathers,2013-09-17 05:29:06 +0200,spec/jop_spec.rb,deleted,129,131
